3561,3481,80,6400
3499,3419,80,6400
3464,3384,80,6400
3406,3326,80,6400
2955,2875,80,6400
3536,3456,80,6400
3411,3331,80,6400
3347,3267,80,6400
3504,3424,80,6400
3631,3551,80,6400
2946,2866,80,6400
3356,3276,80,6400
3434,3354,80,6400
3168,3088,80,6400
3100,3020,80,6400
3100,3020,80,6400
3348,3268,80,6400
3300,3220,80,6400
3209,3129,80,6400
3188,3108,80,6400
3103,3023,80,6400
3270,3190,80,6400
3303,3223,80,6400
3319,3239,80,6400
3406,3326,80,6400
3694,3614,80,6400
4426,4336,90,8100
4373,4283,90,8100
4402,4312,90,8100
3863,3773,90,8100
4160,4070,90,8100
3813,3723,90,8100
4029,3939,90,8100
4323,4233,90,8100
4138,4048,90,8100
4481,4391,90,8100
4520,4430,90,8100
4163,4073,90,8100
4394,4304,90,8100
4283,4193,90,8100
4163,4073,90,8100
4589,4499,90,8100
4380,4290,90,8100
3907,3817,90,8100
4113,4023,90,8100
4313,4223,90,8100
3735,3645,90,8100
4064,3974,90,8100
4383,4293,90,8100
4289,4199,90,8100
4127,4037,90,8100
4445,4355,90,8100
3947,3857,90,8100
4250,4160,90,8100
3954,3864,90,8100
4081,3991,90,8100
3859,3769,90,8100
4012,3922,90,8100
3938,3848,90,8100
4280,4190,90,8100
4183,4093,90,8100
4442,4352,90,8100
4115,4025,90,8100
4297,4207,90,8100
4364,4274,90,8100
3794,3704,90,8100
4505,4415,90,8100
4366,4276,90,8100
4368,4278,90,8100
4245,4155,90,8100
4570,4480,90,8100
3772,3682,90,8100
3903,3813,90,8100
4398,4308,90,8100
4495,4405,90,8100
4296,4206,90,8100
