43, 35, 35, 309895.500000, 35, 309885.750000, 35, 35, 35, 642.187500, 8, 634.312500, 8, 
48, 40, 40, 515941.000000, 40, 515972.562500, 40, 40, 40, 714.312500, 8, 708.187500, 8, 
40, 32, 32, 205698.125000, 32, 205587.875000, 32, 32, 32, 546.437500, 8, 538.750000, 8, 
52, 44, 44, 754108.125000, 44, 754183.812500, 44, 44, 44, 767.875000, 8, 755.437500, 8, 
48, 40, 40, 516242.500000, 40, 516074.312500, 40, 40, 40, 715.500000, 8, 708.312500, 8, 
46, 38, 38, 429523.437500, 38, 428891.250000, 38, 38, 38, 689.750000, 8, 680.125000, 8, 
48, 40, 40, 515856.187500, 40, 515940.312500, 40, 40, 40, 713.437500, 8, 707.000000, 8, 
44, 36, 36, 348622.812500, 36, 348801.437500, 36, 36, 36, 656.250000, 8, 645.937500, 8, 
45, 37, 37, 390434.937500, 37, 390492.625000, 37, 37, 37, 673.812500, 8, 663.062500, 8, 
58, 49, 49, 1143675.187500, 49, 1143999.187500, 49, 49, 49, 948.812500, 9, 939.500000, 9, 
51, 42, 42, 636021.500000, 42, 636112.625000, 42, 42, 42, 837.437500, 9, 826.437500, 9, 
55, 46, 46, 903840.812500, 46, 902943.437500, 46, 46, 46, 912.500000, 9, 893.062500, 9, 
51, 42, 42, 639186.187500, 42, 639324.937500, 42, 42, 42, 839.312500, 9, 827.500000, 9, 
51, 42, 42, 639272.937500, 42, 639330.750000, 42, 42, 42, 836.125000, 9, 825.375000, 9, 
50, 41, 41, 582464.062500, 41, 582561.687500, 41, 41, 41, 821.812500, 9, 812.937500, 9, 
55, 46, 46, 904903.937500, 46, 904394.937500, 46, 46, 46, 911.375000, 9, 894.562500, 9, 
57, 48, 48, 1049950.312500, 48, 1050494.687500, 48, 48, 48, 939.562500, 9, 927.500000, 9, 
59, 50, 50, 1245941.000000, 50, 1246991.375000, 50, 50, 50, 967.812500, 9, 949.937500, 9, 
54, 45, 45, 838660.437500, 45, 839126.375000, 45, 45, 45, 893.250000, 9, 875.062500, 9, 
59, 50, 50, 1245496.875000, 50, 1246356.625000, 50, 50, 50, 966.312500, 9, 950.562500, 9, 
50, 41, 41, 575450.500000, 41, 575491.812500, 41, 41, 41, 822.625000, 9, 814.875000, 9, 
48, 39, 39, 479572.000000, 39, 479927.000000, 39, 39, 39, 792.187500, 9, 789.062500, 9, 
51, 42, 42, 636298.312500, 42, 636272.562500, 42, 42, 42, 839.750000, 9, 825.750000, 9, 
54, 45, 45, 839085.812500, 45, 839577.187500, 45, 45, 45, 893.625000, 9, 875.875000, 9, 
55, 46, 46, 904761.750000, 46, 904194.750000, 46, 46, 46, 912.125000, 9, 895.312500, 9, 
61, 52, 52, 1459948.750000, 52, 1460732.000000, 52, 52, 52, 1000.062500, 9, 981.062500, 9, 
57, 48, 48, 1050091.250000, 48, 1050379.562500, 48, 48, 48, 936.750000, 9, 928.125000, 9, 
57, 48, 48, 1050432.500000, 48, 1050439.250000, 48, 48, 48, 939.062500, 9, 928.812500, 9, 
55, 46, 46, 904812.812500, 46, 904167.312500, 46, 46, 46, 911.625000, 9, 894.312500, 9, 
